"","Module","ENSEMBL","Symbol","ncbi","kTotal","kWithin","kOut","kDiff"
"ENSG00000010017","turquoise","ENSG00000010017","RANBP9","10048",857.828999913668,444.444083039035,413.384916874633,31.0591661644027
"ENSG00000010030","yellow","ENSG00000010030","ETV7","51513",849.628475206824,421.313682069558,428.314793137266,-7.0011110677076
"ENSG00000010072","turquoise","ENSG00000010072","SPRTN","83932",873.769032532733,444.58462237021,429.184410162523,15.4002122076876
"ENSG00000010165","pink","ENSG00000010165","METTL13","51603",640.634699114122,65.5260831322526,575.10861598187,-509.582532849617
"ENSG00000010219","grey","ENSG00000010219","DYRK4","8798",558.909634061142,NA,NA,NA
"ENSG00000010244","turquoise","ENSG00000010244","ZNF207","7756",605.405379971134,201.623204578503,403.782175392631,-202.158970814129
"ENSG00000010256","brown","ENSG00000010256","UQCRC1","7384",935.450203445794,472.624527799343,462.825675646451,9.79885215289198
"ENSG00000010270","turquoise","ENSG00000010270","STARD3NL","83930",740.138034459363,340.005278447328,400.132756012035,-60.1274775647067
"ENSG00000010278","grey","ENSG00000010278","CD9","928",534.806775032979,NA,NA,NA
"ENSG00000010282","grey","ENSG00000010282","HHATL","57467",621.565306942693,NA,NA,NA
"ENSG00000010292","cyan","ENSG00000010292","NCAPD2","9918",554.529385151601,28.3319702201487,526.197414931452,-497.865444711303
"ENSG00000010295","grey","ENSG00000010295","IFFO1","25900",550.857966939761,NA,NA,NA
"ENSG00000010310","yellow","ENSG00000010310","GIPR","2696",689.178957269035,188.487351862547,500.691605406488,-312.204253543941
"ENSG00000010318","grey","ENSG00000010318","PHF7","51533",538.229028976544,NA,NA,NA
"ENSG00000010319","black","ENSG00000010319","SEMA3G","56920",647.165816144595,67.6463829885439,579.519433156051,-511.873050167507
"ENSG00000010322","grey","ENSG00000010322","NISCH","11188",537.686940938447,NA,NA,NA
"ENSG00000010327","yellow","ENSG00000010327","STAB1","23166",849.427650912652,345.033968652153,504.393682260499,-159.359713608345
"ENSG00000010361","brown","ENSG00000010361","FUZ","80199",703.878487581278,276.988164183208,426.89032339807,-149.902159214862
"ENSG00000010379","grey","ENSG00000010379","SLC6A13","6540",548.687912566489,NA,NA,NA
"ENSG00000010404","pink","ENSG00000010404","IDS","3423",607.94019597327,35.987497797496,571.952698175774,-535.965200378278
"ENSG00000010438","red","ENSG00000010438","PRSS3","5646",673.510661006742,156.885924446659,516.624736560083,-359.738812113424
"ENSG00000010539","turquoise","ENSG00000010539","ZNF200","7752",767.312156922167,279.811652759666,487.500504162501,-207.688851402835
"ENSG00000010610","yellow","ENSG00000010610","CD4","920",1078.71930217244,639.096582509133,439.622719663309,199.473862845824
"ENSG00000010626","brown","ENSG00000010626","LRRC23","10233",592.968326097988,183.693465462915,409.274860635073,-225.581395172158
"ENSG00000010671","yellow","ENSG00000010671","BTK","695",967.617277232701,536.312948649418,431.304328583284,105.008620066134
"ENSG00000010704","grey","ENSG00000010704","HFE","3077",597.813732948926,NA,NA,NA
"ENSG00000010803","grey","ENSG00000010803","SCMH1","22955",546.165816723652,NA,NA,NA
"ENSG00000010810","grey","ENSG00000010810","FYN","2534",517.400986934965,NA,NA,NA
"ENSG00000010818","yellow","ENSG00000010818","HIVEP2","3097",659.738402965096,134.300019501643,525.438383463453,-391.13836396181
"ENSG00000010932","black","ENSG00000010932","FMO1","2326",575.08467536031,47.1988220551695,527.885853305141,-480.687031249971
"ENSG00000011007","pink","ENSG00000011007","ELOA","6924",571.371480212611,43.9650305514167,527.406449661194,-483.441419109778
"ENSG00000011009","brown","ENSG00000011009","LYPLA2","11313",802.411927500673,363.957587368058,438.454340132615,-74.4967527645578
"ENSG00000011021","grey","ENSG00000011021","CLCN6","1185",531.330184687296,NA,NA,NA
"ENSG00000011028","black","ENSG00000011028","MRC2","9902",753.82477072712,76.4095423379866,677.415228389133,-601.005686051146
"ENSG00000011083","yellow","ENSG00000011083","SLC6A7","6534",749.878401454042,291.554952534873,458.323448919169,-166.768496384295
"ENSG00000011105","brown","ENSG00000011105","TSPAN9","10867",588.189620681202,172.097182465058,416.092438216144,-243.995255751087
"ENSG00000011114","pink","ENSG00000011114","BTBD7","55727",727.289373993314,55.7316917446148,671.5576822487,-615.825990504085
"ENSG00000011132","brown","ENSG00000011132","APBA3","9546",730.900196617556,281.784792624178,449.115403993378,-167.330611369201
"ENSG00000011143","brown","ENSG00000011143","MKS1","54903",595.174413793867,166.625573875066,428.548839918801,-261.923266043735
"ENSG00000011198","grey","ENSG00000011198","ABHD5","51099",540.393767137893,NA,NA,NA
"ENSG00000011201","yellow","ENSG00000011201","ANOS1","3730",672.855521625334,184.476012203952,488.379509421381,-303.903497217429
"ENSG00000011243","brown","ENSG00000011243","AKAP8L","26993",681.07219858056,259.075292596736,421.996905983824,-162.921613387088
"ENSG00000011258","turquoise","ENSG00000011258","MBTD1","54799",1168.68379648834,525.852015617948,642.831780870396,-116.979765252448
"ENSG00000011260","pink","ENSG00000011260","UTP18","51096",746.169976278655,56.6309868646535,689.538989414001,-632.908002549348
"ENSG00000011275","grey","ENSG00000011275","RNF216","54476",517.870248790775,NA,NA,NA
"ENSG00000011295","turquoise","ENSG00000011295","TTC19","54902",691.032684084415,267.805039491112,423.227644593304,-155.422605102192
"ENSG00000011304","brown","ENSG00000011304","PTBP1","5725",885.826982594488,423.663188601296,462.163793993192,-38.5006053918966
"ENSG00000011332","brown","ENSG00000011332","DPF1","8193",616.895685920293,185.536987268203,431.35869865209,-245.821711383888
"ENSG00000011347","grey","ENSG00000011347","SYT7","9066",545.385854574955,NA,NA,NA
"ENSG00000011376","pink","ENSG00000011376","LARS2","23395",607.780828874541,47.646679944991,560.13414892955,-512.487468984559
"ENSG00000011405","turquoise","ENSG00000011405","PIK3C2A","5286",1230.06780778441,724.764834055088,505.30297372932,219.461860325769
"ENSG00000011422","salmon","ENSG00000011422","PLAUR","5329",682.246906744713,28.1809656079371,654.065941136776,-625.884975528839
"ENSG00000011426","cyan","ENSG00000011426","ANLN","54443",707.840208492993,41.4601768641238,666.380031628869,-624.919854764745
"ENSG00000011451","brown","ENSG00000011451","WIZ","58525",805.774237471076,369.213048547741,436.561188923336,-67.3481403755951
"ENSG00000011454","turquoise","ENSG00000011454","RABGAP1","23637",670.056682306573,275.5873940001,394.469288306473,-118.881894306373
"ENSG00000011465","black","ENSG00000011465","DCN","1634",713.649838728261,83.6810133176376,629.968825410623,-546.287812092986
"ENSG00000011478","brown","ENSG00000011478","QPCTL","54814",776.363751947208,341.046512764455,435.317239182753,-94.270726418299
"ENSG00000011485","brown","ENSG00000011485","PPP5C","5536",695.153556489673,263.731925041759,431.421631447914,-167.689706406156
"ENSG00000011523","grey","ENSG00000011523","CEP68","23177",542.666067682696,NA,NA,NA
"ENSG00000011566","turquoise","ENSG00000011566","MAP4K3","8491",1075.9076810361,616.207953600361,459.699727435736,156.508226164625
"ENSG00000011590","yellow","ENSG00000011590","ZBTB32","27033",931.534794522989,505.327084396124,426.207710126864,79.1193742692602
"ENSG00000011600","yellow","ENSG00000011600","TYROBP","7305",1023.23029954801,555.088719639195,468.141579908815,86.9471397303805
"ENSG00000011638","grey","ENSG00000011638","LDAF1","57146",507.235225481986,NA,NA,NA
"ENSG00000011677","grey","ENSG00000011677","GABRA3","2556",598.92293117452,NA,NA,NA
"ENSG00000012048","turquoise","ENSG00000012048","BRCA1","672",715.217300329648,294.732146223833,420.485154105815,-125.753007881983
"ENSG00000012061","brown","ENSG00000012061","ERCC1","2067",680.023902641226,262.508506640341,417.515396000885,-155.006889360544
"ENSG00000012124","yellow","ENSG00000012124","CD22","933",568.596682617971,171.807960060257,396.788722557714,-224.980762497456
"ENSG00000012171","grey","ENSG00000012171","SEMA3B","7869",513.373168645549,NA,NA,NA
"ENSG00000012174","turquoise","ENSG00000012174","MBTPS2","51360",880.45582783945,451.250667617961,429.205160221489,22.045507396472
"ENSG00000012211","brown","ENSG00000012211","PRICKLE3","4007",836.518311970438,383.017204890709,453.501107079729,-70.4839021890207
"ENSG00000012223","yellow","ENSG00000012223","LTF","4057",645.064525805349,160.912503857117,484.152021948232,-323.239518091115
"ENSG00000012232","brown","ENSG00000012232","EXTL3","2137",565.297966062734,156.691842486697,408.606123576037,-251.91428108934
"ENSG00000012504","grey","ENSG00000012504","NR1H4","9971",533.848404350761,NA,NA,NA
"ENSG00000012660","turquoise","ENSG00000012660","ELOVL5","60481",683.63276966099,300.186768969092,383.446000691898,-83.2592317228057
"ENSG00000012779","yellow","ENSG00000012779","ALOX5","240",1073.00230055867,600.360554458489,472.641746100184,127.718808358305
"ENSG00000012817","grey","ENSG00000012817","KDM5D","8284",482.397164421933,NA,NA,NA
"ENSG00000012822","grey","ENSG00000012822","CALCOCO1","57658",556.637228358923,NA,NA,NA
"ENSG00000012963","pink","ENSG00000012963","UBR7","55148",538.452655176679,30.806282044703,507.646373131976,-476.840091087273
"ENSG00000012983","turquoise","ENSG00000012983","MAP4K5","11183",943.760339525311,467.040114853141,476.72022467217,-9.6801098190291
"ENSG00000013016","black","ENSG00000013016","EHD3","30845",622.058480498162,30.2216178061061,591.836862692056,-561.61524488595
"ENSG00000013275","brown","ENSG00000013275","PSMC4","5704",770.116638141869,318.418655861554,451.697982280315,-133.279326418761
"ENSG00000013288","grey","ENSG00000013288","MAN2B2","23324",566.520807954948,NA,NA,NA
"ENSG00000013293","grey","ENSG00000013293","SLC7A14","57709",548.733251458829,NA,NA,NA
"ENSG00000013297","magenta","ENSG00000013297","CLDN11","5010",679.681557011499,39.0996033606865,640.581953650812,-601.482350290126
"ENSG00000013306","brown","ENSG00000013306","SLC25A39","51629",968.785049452934,495.118227771061,473.666821681874,21.4514060891868
"ENSG00000013364","salmon","ENSG00000013364","MVP","9961",732.443569058488,46.6866947810063,685.756874277482,-639.070179496476
"ENSG00000013374","yellow","ENSG00000013374","NUB1","51667",588.708006516557,175.285875866441,413.422130650117,-238.136254783676
"ENSG00000013375","turquoise","ENSG00000013375","PGM3","5238",837.09708595858,370.297794205137,466.799291753443,-96.5014975483055
"ENSG00000013392","turquoise","ENSG00000013392","RWDD2A","112611",797.981174308665,284.745076297306,513.236098011359,-228.491021714053
"ENSG00000013441","blue","ENSG00000013441","CLK1","1195",1160.76475887038,405.08897190455,755.675786965832,-350.586815061282
"ENSG00000013503","pink","ENSG00000013503","POLR3B","55703",630.576015558183,52.294666996818,578.281348561365,-525.986681564547
"ENSG00000013523","grey","ENSG00000013523","ANGEL1","23357",517.155349455947,NA,NA,NA
"ENSG00000013561","turquoise","ENSG00000013561","RNF14","9604",648.217221588385,223.994757041693,424.222464546692,-200.227707504999
"ENSG00000013563","brown","ENSG00000013563","DNASE1L1","1774",595.699493656809,172.209556028514,423.489937628294,-251.28038159978
"ENSG00000013573","brown","ENSG00000013573","DDX11","1663",552.454984115954,134.164518431349,418.290465684605,-284.125947253256
"ENSG00000013583","brown","ENSG00000013583","HEBP1","50865",648.633877957508,228.316047310745,420.317830646763,-192.001783336018
"ENSG00000013588","brown","ENSG00000013588","GPRC5A","9052",570.018837888921,138.52022892701,431.498608961911,-292.978380034901
"ENSG00000013619","grey","ENSG00000013619","MAMLD1","10046",519.354364928554,NA,NA,NA
"ENSG00000013725","yellow","ENSG00000013725","CD6","923",1142.19869982065,702.862384061114,439.336315759535,263.526068301579
"ENSG00000013810","cyan","ENSG00000013810","TACC3","10460",607.829682003468,37.3143008014037,570.515381202064,-533.20108040066
"ENSG00000014123","turquoise","ENSG00000014123","UFL1","23376",1166.32878861514,631.000239721088,535.328548894054,95.6716908270339
"ENSG00000014138","brown","ENSG00000014138","POLA2","23649",650.655582265896,208.011405503665,442.644176762231,-234.632771258566
"ENSG00000014164","brown","ENSG00000014164","ZC3H3","23144",866.131965536688,409.863362018137,456.26860351855,-46.4052415004131
"ENSG00000014216","brown","ENSG00000014216","CAPN1","823",795.218643765328,343.899277388663,451.319366376665,-107.420088988001
"ENSG00000014257","purple","ENSG00000014257","ACP3","55",679.55714667724,27.2772956512399,652.279851026,-625.00255537476
"ENSG00000014641","grey","ENSG00000014641","MDH1","4190",593.332287999949,NA,NA,NA
"ENSG00000014824","turquoise","ENSG00000014824","SLC30A9","10463",944.863909484684,512.554895963464,432.30901352122,80.2458824422446
"ENSG00000014914","grey","ENSG00000014914","MTMR11","10903",548.055105095107,NA,NA,NA
"ENSG00000014919","grey","ENSG00000014919","COX15","1355",555.606267557342,NA,NA,NA
"ENSG00000015133","yellow","ENSG00000015133","CCDC88C","440193",854.68835125621,411.191484595134,443.496866661076,-32.3053820659418
"ENSG00000015153","turquoise","ENSG00000015153","YAF2","10138",1029.07132162395,503.586228230417,525.485093393536,-21.8988651631191
"ENSG00000015171","turquoise","ENSG00000015171","ZMYND11","10771",845.310463383933,410.521522524126,434.788940859806,-24.2674183356798
"ENSG00000015285","yellow","ENSG00000015285","WAS","7454",1176.78021605036,724.150945433429,452.62927061693,271.521674816499
"ENSG00000015413","yellow","ENSG00000015413","DPEP1","1800",660.58686796211,232.786687485529,427.800180476581,-195.013492991052
"ENSG00000015475","grey","ENSG00000015475","BID","637",530.880599932849,NA,NA,NA
"ENSG00000015479","blue","ENSG00000015479","MATR3","9782",1281.51050643218,488.618157412598,792.892349019586,-304.274191606987
"ENSG00000015520","grey","ENSG00000015520","NPC1L1","29881",540.398059940599,NA,NA,NA
"ENSG00000015532","brown","ENSG00000015532","XYLT2","64132",670.263191247371,266.075736935226,404.187454312146,-138.11171737692
"ENSG00000015592","grey","ENSG00000015592","STMN4","81551",526.667399966177,NA,NA,NA
"ENSG00000015676","brown","ENSG00000015676","NUDCD3","23386",629.051768311877,219.879219538965,409.172548772912,-189.293329233947
"ENSG00000016082","grey","ENSG00000016082","ISL1","3670",525.542427539259,NA,NA,NA
"ENSG00000016391","grey","ENSG00000016391","CHDH","55349",605.687053853263,NA,NA,NA
"ENSG00000016402","red","ENSG00000016402","IL20RA","53832",665.29306548791,122.519329609846,542.773735878064,-420.254406268219
"ENSG00000016602","red","ENSG00000016602","CLCA4","22802",583.900847884938,101.06135920404,482.839488680897,-381.778129476857
"ENSG00000016864","grey","ENSG00000016864","GLT8D1","55830",589.39541334133,NA,NA,NA
"ENSG00000017260","pink","ENSG00000017260","ATP2C1","27032",700.25622402006,56.6076511835836,643.648572836476,-587.040921652893
"ENSG00000017427","black","ENSG00000017427","IGF1","3479",581.25911463854,39.6793940721637,541.579720566376,-501.900326494212
"ENSG00000017483","purple","ENSG00000017483","SLC38A5","92745",779.951340460653,37.3691494860707,742.582190974582,-705.213041488512
"ENSG00000017797","pink","ENSG00000017797","RALBP1","10928",596.775827330819,49.81105561621,546.964771714609,-497.153716098399
"ENSG00000018189","turquoise","ENSG00000018189","RUFY3","22902",713.539787141735,252.964361448546,460.57542569319,-207.611064244644
"ENSG00000018236","grey","ENSG00000018236","CNTN1","1272",517.572344790782,NA,NA,NA
"ENSG00000018280","grey","ENSG00000018280","SLC11A1","6556",642.586508841612,NA,NA,NA
"ENSG00000018408","turquoise","ENSG00000018408","WWTR1","25937",814.079441856604,316.005427733962,498.074014122643,-182.068586388681
"ENSG00000018510","turquoise","ENSG00000018510","AGPS","8540",886.104874785338,473.307398991398,412.79747579394,60.5099231974576
"ENSG00000018607","grey","ENSG00000018607",NA,NA,550.728468087984,NA,NA,NA
"ENSG00000018610","grey","ENSG00000018610","STEEP1","63932",571.112098246298,NA,NA,NA
"ENSG00000018625","magenta","ENSG00000018625","ATP1A2","477",607.838068620134,29.4242705968652,578.413798023269,-548.989527426404
"ENSG00000018699","turquoise","ENSG00000018699","TTC27","55622",730.292025390055,335.051566265091,395.240459124964,-60.1888928598729
"ENSG00000018869","grey","ENSG00000018869","ZNF582","147948",545.198734895645,NA,NA,NA
"ENSG00000019102","black","ENSG00000019102","VSIG2","23584",631.811263494453,38.6781539999592,593.133109494494,-554.454955494535
"ENSG00000019144","grey","ENSG00000019144","PHLDB1","23187",570.177993831976,NA,NA,NA
"ENSG00000019169","yellow","ENSG00000019169","MARCO","8685",726.591766786715,294.482212539364,432.109554247351,-137.627341707987
"ENSG00000019186","purple","ENSG00000019186","CYP24A1","1591",569.660256671751,19.9650125737179,549.695244098033,-529.730231524315
"ENSG00000019485","grey","ENSG00000019485","PRDM11","56981",542.057069038441,NA,NA,NA
"ENSG00000019505","grey","ENSG00000019505","SYT13","57586",571.520003054092,NA,NA,NA
"ENSG00000019549","greenyellow","ENSG00000019549","SNAI2","6591",549.130650604441,28.529323910131,520.60132669431,-492.072002784179
