"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol","entrez_symbol"
"ENSG00000167656",-5.30529379334137,-3.59411243023106,-14.0547015523385,4.7997985016928e-37,3.58581869603388e-34,73.3722951760335,"LY6D","8581"
"ENSG00000057149",-5.02965631718464,-3.87090557224269,-14.0231961213261,6.49529668916748e-37,4.73117410838959e-34,73.0633363759097,"SERPINB3","6317"
"ENSG00000205420",-7.41707782361993,-0.266770545656661,-14.0166959524534,6.91339623771597e-37,4.91289543370957e-34,73.0079772410075,"KRT6A","3853"
"ENSG00000129455",-4.25492548479514,-4.8316835121292,-14.0127190047075,7.18232464893413e-37,4.98248121360345e-34,72.9358387087435,"KLK8","11202"
"ENSG00000147689",-4.58841659134848,-3.25907858006504,-13.9676802030058,1.10622675516808e-36,7.49558668339004e-34,72.5444872244585,"FAM83A","84985"
"ENSG00000186081",-6.54572433393766,1.03709449721791,-13.8957788841082,2.20219072653471e-36,1.4582506592799e-33,71.837032957995,"KRT5","3852"
"ENSG00000189001",-5.06308023941172,-0.389440289601834,-13.7878681853045,6.17402852115402e-36,3.99747766649652e-33,70.8626708775386,"SBSN","374897"
"ENSG00000227471",-3.20706099277814,-4.7940707676162,-13.7304787065699,1.06697199813024e-35,6.75810785598321e-33,70.2667572626252,"AKR1B15","441282"
"ENSG00000163218",-3.82773223557824,-4.78177643736827,-13.6179013883983,3.1126974732125e-35,1.9296075229685e-32,69.218258059358,"PGLYRP4","57115"
"ENSG00000178363",-3.81897467660557,-5.31821526930131,-13.5741539881726,4.71455537004998e-35,2.86173510962034e-32,68.8016770862594,"CALML3","810"
"ENSG00000231870",-2.88994084069705,-5.66085817685053,-13.566825821891,5.05384714786673e-35,3.00507939796418e-32,68.7203367049794,"KRT17P3","729682"
"ENSG00000198854",-3.88517029301102,-5.49974751009555,-13.5331751508456,6.95239053869238e-35,4.05129701470682e-32,68.4172348274581,"KPLCE","100129271"
"ENSG00000159516",-5.31791437912306,-4.11295291455642,-13.5140719912995,8.33120192753882e-35,4.75956665413277e-32,68.2736250995957,"SPRR2G","6706"
"ENSG00000275874",-3.01438725081376,-4.89370416114524,-13.5115162558141,8.53525446089835e-35,4.78236873024489e-32,68.2154282427742,"PICSAR","378825"
"ENSG00000214822",-2.60669315669029,-5.91007023953387,-13.4406597853919,1.66825796630381e-34,9.17101209551466e-32,67.5399404161564,NA,NA
"ENSG00000137699",-5.20987725247309,-1.04169637942049,-13.4230718909722,1.96976637576477e-34,1.06279839119041e-31,67.4405737171204,"TRIM29","23650"
"ENSG00000188089",-4.39799050699747,-3.89164907214561,-13.3973948296216,2.5100636933768e-34,1.32969483218594e-31,67.179078310256,"PLA2G4E","123745"
"ENSG00000134757",-5.27998056256964,-2.46660074333754,-13.3730832374235,3.15706938197566e-34,1.64257809845076e-31,66.977544026692,"DSG3","1830"
"ENSG00000172551",-4.18264098612656,-4.36189589245649,-13.2933287096867,6.69147209967286e-34,3.42039879115909e-31,66.2038717782362,"MUCL1","118430"
"ENSG00000065618",-4.33743776149066,-0.250725069111978,-13.2597773376826,9.17346215536992e-34,4.6082412648079e-31,65.9138049152535,"COL17A1","1308"
"ENSG00000203786",-4.67593902037862,-4.54553509717929,-13.22397559699,1.28405078262836e-33,6.34103450892539e-31,65.5633532241932,"KPRP","448834"
"ENSG00000188373",-4.57398002027274,-4.52003810586822,-13.211987091139,1.43698598081786e-33,6.97800392285154e-31,65.4519553241477,"GPR15LG","387695"
"ENSG00000227300",-3.0146838314291,-5.64039432533967,-13.0787611389238,5.00416041090983e-33,2.39018389725031e-30,64.1981240063035,NA,NA
"ENSG00000184148",-3.37130632905163,-5.6881829344752,-13.0588332732357,6.02826763697547e-33,2.83289686888576e-30,64.0168821210341,"SPRR4","163778"
"ENSG00000169509",-4.29834890977676,-4.78736875787619,-13.0419701119249,7.05632519583133e-33,3.26338239532923e-30,63.8783795059298,"CRCT1","54544"
"ENSG00000142273",-3.94850190590144,-4.12286081640136,-13.0150244066869,9.07355090770062e-33,4.13073405073071e-30,63.63527804762,"CBLC","23624"
"ENSG00000184459",-3.48674323441396,-4.5531046140106,-12.9994717027273,1.04896936493052e-32,4.70196483332547e-30,63.4844054628005,"BPIFC","254240"
"ENSG00000136688",-3.35177140460148,-4.6989114388873,-12.993235711221,1.11175381938313e-32,4.90788776993135e-30,63.4246408409262,"IL36G","56300"
"ENSG00000149968",-4.04366801313147,-1.2449479588839,-12.9877268263625,1.17032545310284e-32,5.08934364203051e-30,63.4067633760094,"MMP3","4314"
"ENSG00000145934",-3.4056692781026,-1.64882356948165,-12.9643943371033,1.45446988201442e-32,6.23197565917237e-30,63.1911703702288,"TENM2","57451"
"ENSG00000167757",-4.60419525950158,-3.83697611990212,-12.8593117811333,3.86334749643656e-32,1.60943403515347e-29,62.2151296420728,"KLK11","11012"
"ENSG00000081277",-4.67023067948221,0.442788843366113,-12.859218114534,3.86670725084922e-32,1.60943403515347e-29,62.1847584529517,"PKP1","5317"
"ENSG00000276850",-2.72758787026085,-5.52549384081319,-12.8366373671742,4.76780049557596e-32,1.9565441582972e-29,61.9786631174013,"ANXA8","653145"
"ENSG00000109182",-4.19159316449452,-4.45099126556778,-12.8255035303723,5.28628779783237e-32,2.1391844621895e-29,61.896800691641,"CWH43","80157"
"ENSG00000204421",-4.16800824769216,-4.05018088543184,-12.8142218144891,5.86897312173346e-32,2.34244384760036e-29,61.7975638965403,"LY6G6C","80740"
"ENSG00000226145",-3.53007200980183,-3.54315277154268,-12.7551664919097,1.01389681480046e-31,3.99201318865218e-29,61.2592851423751,NA,NA
"ENSG00000214514",-2.6782162935468,-5.44061474495594,-12.7491100230911,1.07230215939652e-31,4.16567942882362e-29,61.1814733016494,NA,NA
"ENSG00000162366",-4.2517515537655,-2.82481901721758,-12.7199244713355,1.40429941197458e-31,5.35892852690608e-29,60.9489234217962,"PDZK1IP1","10158"
"ENSG00000255501",-3.16815637968658,-5.36440650083081,-12.7183744223366,1.42455077595002e-31,5.35892852690608e-29,60.9054921688021,"CARD18","59082"
"ENSG00000169474",-5.27082186614491,-3.61739792133576,-12.7176104367472,1.43463902079446e-31,5.35892852690608e-29,60.9272486087719,"SPRR1A","6698"
"ENSG00000198074",-4.12602763991307,-3.10303089063435,-12.7088041343735,1.55619177572169e-31,5.73939285790217e-29,60.8447282870156,"AKR1B10","57016"
"ENSG00000124466",-3.08589725297532,1.77623806755029,-12.694365957049,1.77807106840699e-31,6.39926770524475e-29,60.6500063086725,"LYPD3","27076"
"ENSG00000154227",-3.86493210170727,-2.79080982278581,-12.694307015067,1.7790385918617e-31,6.39926770524475e-29,60.7138756447571,"CERS3","204219"
"ENSG00000137675",-2.3620669764615,-5.23430922574089,-12.6802118348198,2.02613598693429e-31,7.19920708723385e-29,60.555152546895,"MMP27","64066"
"ENSG00000132698",-4.09117340548678,-2.35258168319548,-12.6764709591302,2.09727183007227e-31,7.36218217361272e-29,60.5550482944044,"RAB25","57111"
"ENSG00000273760",-2.56254383530925,-5.76711509805838,-12.6747318252162,2.13118487916492e-31,7.39216698087491e-29,60.5021815875725,NA,NA
"ENSG00000241794",-5.18775977872704,-3.3770002520128,-12.6539740683222,2.58070179922217e-31,8.84603854378085e-29,60.3490351749444,"SPRR2A","6700"
"ENSG00000203785",-5.40849584456209,-3.46415703582391,-12.6476754458009,2.7349322712377e-31,9.26569612264903e-29,60.2920805690675,"SPRR2E","6704"
"ENSG00000214856",-2.58421877912732,-5.85811082141481,-12.6240335501116,3.40031220747814e-31,1.13629371864457e-28,60.041982895231,NA,NA
"ENSG00000197641",-4.47010199380989,-3.99542576647738,-12.6230270314767,3.43196894703192e-31,1.13629371864457e-28,60.0591329840876,"SERPINB13","5275"
"ENSG00000283000",-2.86185753847125,-5.39265690472756,-12.6126142110869,3.77720594370443e-31,1.23654688062666e-28,59.9436596002805,NA,NA
"ENSG00000164825",-3.73015270390966,-3.30381663179103,-12.6102216423417,3.86129787345181e-31,1.25003083156547e-28,59.9446407751492,"DEFB1","1672"
"ENSG00000159455",-3.72838344290239,-5.6690413652896,-12.595371691898,4.42657600033816e-31,1.41728261918519e-28,59.7901254365371,"LCE2B","26239"
"ENSG00000189182",-3.65661479407398,-5.2072964746253,-12.5837442885107,4.92612079512128e-31,1.56008103789841e-28,59.6883499236344,"KRT77","374454"
"ENSG00000134762",-5.0292615117274,-1.84259047716529,-12.5737051953607,5.40236178445523e-31,1.69250766614933e-28,59.6181258214307,"DSC3","1825"
"ENSG00000176153",-2.740640258918,-2.06363057673691,-12.5540338612091,6.47255454023939e-31,2.00621647962143e-28,59.4398166675512,"GPX2","2877"
"ENSG00000165799",-3.33584827435569,-4.10400472878308,-12.536467906624,7.60538193900135e-31,2.33253061236572e-28,59.2678665891418,"RNASE7","84659"
"ENSG00000170426",-3.74328926326174,-4.31437207434242,-12.5323006391773,7.90190652413348e-31,2.39822863007451e-28,59.2306748317881,"SDR9C7","121214"
"ENSG00000109101",-3.74710957130319,-4.6730600158544,-12.5296987205601,8.09285903899381e-31,2.43086124701158e-28,59.2043668010083,"FOXN1","8456"
"ENSG00000167768",-6.22196138419017,-2.15896600274233,-12.5235909690531,8.55935422255894e-31,2.5447484145763e-28,59.1571509854251,"KRT1","3848"
"ENSG00000256812",-3.30686067703816,-3.04902228525108,-12.4989096160228,1.07334912937598e-30,3.1588990134847e-28,58.9364876758135,"CAPNS2","84290"
"ENSG00000187180",-3.59834512245225,-5.62482623988198,-12.4934359658504,1.12857279107357e-30,3.28820968407195e-28,58.868519368842,"LCE2C","353140"
"ENSG00000112494",-3.1287145816722,-5.56513116782249,-12.467714306506,1.42843643247877e-30,4.12068553432688e-28,58.6345774906828,"UNC93A","54346"
"ENSG00000158786",-3.25394599357207,-5.030866823263,-12.4105250473733,2.41015256689019e-30,6.88452992048161e-28,58.1244587932701,"PLA2G2F","64600"
"ENSG00000197084",-4.0022474373199,-4.89579388118761,-12.405393721203,2.5258391701508e-30,7.14493689917608e-28,58.0830178409461,"LCE1C","353133"
"ENSG00000088726",-3.77880577724695,-3.19039280716736,-12.39559000352,2.76246249787392e-30,7.73914493635139e-28,58.0056096841707,"TMEM40","55287"
"ENSG00000144452",-3.09553858202006,-1.61871597439082,-12.3779099789672,3.24636054062065e-30,9.00818673443078e-28,57.85080023701,"ABCA12","26154"
"ENSG00000196734",-3.67072356578267,-5.07230629640398,-12.3678136962047,3.55965296488943e-30,9.78434422500175e-28,57.742269330318,"LCE1B","353132"
"ENSG00000113430",-3.27676994262283,-4.2944133683784,-12.3417809171804,4.51341746254924e-30,1.228999356905e-27,57.5121730377098,"IRX4","50805"
"ENSG00000129451",-4.13589462874788,-2.63786089417467,-12.2865503355957,7.46290094025615e-30,2.01332483143799e-27,57.0290128080445,"KLK10","5655"
"ENSG00000189280",-3.37890119774048,-3.07375803514087,-12.282826249509,7.72001184707489e-30,2.06358041446215e-27,56.9915814432677,"GJB5","2709"
"ENSG00000159337",-3.83831454767244,-4.28697199917173,-12.2256540139096,1.29775620912183e-29,3.43740226445215e-27,56.474355984228,"PLA2G4D","283748"
"ENSG00000120471",-2.95300890930513,-3.21766728139339,-12.221602480208,1.34635682070282e-29,3.53400471423399e-27,56.4409931789844,"TP53AIP1","63970"
"ENSG00000105427",-2.99419838491549,0.483923747189925,-12.2050895494325,1.56391147677425e-29,4.06840399886558e-27,56.268404517046,"CNFN","84518"
"ENSG00000174564",-2.12217741989277,-0.273765729327558,-12.1956844381608,1.70311899457631e-29,4.39133407309516e-27,56.2103604216756,"IL20RB","53833"
"ENSG00000187223",-3.20227846563281,-5.79471654306745,-12.1421461758736,2.76566830535572e-29,7.06846594253019e-27,55.7174210558608,"LCE2D","353141"
"ENSG00000270547",2.41265748176838,-0.46003284601687,12.138376650446,2.86159778755104e-29,7.25004462070323e-27,55.6976322323235,"LINC01235","401492"
"ENSG00000137440",-4.5488619700935,-3.76913757242197,-12.1326250352345,3.01439072509746e-29,7.57131794538271e-27,55.6493489834067,"FGFBP1","9982"
"ENSG00000235942",-3.23976058886413,-5.74445997238244,-12.1278220595369,3.14818782078603e-29,7.83979490140356e-27,55.5904183031273,"LCE6A","448835"
"ENSG00000172478",-3.97081191679003,-4.13297009877184,-12.0436189129903,6.73213018417812e-29,1.66226563598486e-26,54.8540193939961,"MAB21L4","79919"
"ENSG00000178597",-3.79164586911388,-5.08652596537395,-12.0334707197152,7.37669786351476e-29,1.80611318446526e-26,54.758482494994,"PSAPL1","768239"
"ENSG00000155066",-3.12008535735062,-0.744894285880503,-11.9809858119192,1.18298605769457e-28,2.87229014808241e-26,54.2938176245261,"PROM2","150696"
"ENSG00000285753",-2.82322331421371,-5.77882605692621,-11.9504339815801,1.55662181007674e-28,3.74824240152032e-26,54.0162743240344,"LCEP3","450211"
"ENSG00000088002",-3.09495524509513,-1.55336236644823,-11.946422718452,1.61370061179772e-28,3.85383451027365e-26,53.994937886819,"SULT2B1","6820"
"ENSG00000143217",-2.65065345273979,-0.297638328329398,-11.9427782974784,1.66736362637861e-28,3.94961842424123e-26,53.9527588199244,"NECTIN4","81607"
"ENSG00000197191",-1.92681997933571,-0.0215802974244957,-11.9309749561812,1.85365980283611e-28,4.35550258188976e-26,53.8502035943704,"CYSRT1","375791"
"ENSG00000143546",-3.69984023446406,2.36653633067493,-11.9249715525065,1.95622129165361e-28,4.55971708428957e-26,53.6623664626903,"S100A8","6279"
"ENSG00000196805",-3.87678796615989,-4.8827197302074,-11.8999388356989,2.44838070658215e-28,5.66158891007759e-26,53.5788037134414,"SPRR2B","6701"
"ENSG00000286042",-1.85815818901553,-6.09126846457762,-11.8960638244905,2.53487694663002e-28,5.81544682811121e-26,53.5327599669441,"LCAL1","80078"
"ENSG00000182938",-2.60249317290038,-5.75897597075954,-11.849835951694,3.83397793610718e-28,8.72709227706398e-26,53.1290608199733,"OTOP3","347741"
"ENSG00000136697",-2.07471384694831,-6.10418678914639,-11.8233118438723,4.85957714268137e-28,1.09758635371445e-25,52.8932489971162,"IL1F10","84639"
"ENSG00000112936",4.89993786153946,2.13195594904251,11.8201721762357,4.99778015033035e-28,1.12011786507712e-25,52.8814480223459,"C7","730"
"ENSG00000186395",-2.37468573485429,5.176143223966,-11.8035896614455,5.79527477374967e-28,1.2889398916639e-25,52.4318757418202,"KRT10","3858"
"ENSG00000203782",-4.39948505985929,-4.53552253370684,-11.7869902655358,6.72035555554444e-28,1.4833657535329e-25,52.5873695177289,"LORICRIN","4014"
"ENSG00000275011",-2.7347349977299,-5.46165266625511,-11.769086696679,7.88341097663052e-28,1.72700046778276e-25,52.4217774024298,NA,NA
"ENSG00000204949",-2.55939651735949,-5.12292510668254,-11.7527711105203,9.11680151443646e-28,1.98229200690015e-25,52.2797846349881,"FAM83A-AS1","100131726"
"ENSG00000092295",-2.89636010977662,-0.237000997221007,-11.7273136567806,1.14355385967781e-27,2.46804335226464e-25,52.0454822374374,"TGM1","7051"
"ENSG00000240386",-3.56857691692998,-5.29526770736876,-11.6932098152977,1.54857165224793e-27,3.31758703381586e-25,51.7606896033229,"LCE1F","353137"
"ENSG00000083307",-3.52501544890739,-3.78231926144141,-11.6837628782039,1.68411728805279e-27,3.5816380514384e-25,51.6830418971465,"GRHL2","79977"
"ENSG00000283227",-2.3551348720458,-6.07199852516867,-11.677636701796,1.77826270312419e-27,3.75445377668307e-25,51.6183680124452,"SPRR5","110806278"
"ENSG00000153294",-3.38986554646403,-4.13178267238732,-11.6767806233244,1.79182922684156e-27,3.75588031318386e-25,51.6207798564183,"ADGRF4","221393"
"ENSG00000136695",-4.08897912904393,-3.54424835610392,-11.6660615668247,1.9706743122306e-27,4.10125476865362e-25,51.5294222046157,"IL36RN","26525"
"ENSG00000049283",-2.84466691527917,-2.41950274854547,-11.5978960008266,3.60518263263023e-27,7.44968802725634e-25,50.9342485028875,"EPN3","55040"
"ENSG00000182585",-3.15933707094977,-3.94076324712392,-11.5909629420242,3.83322060982536e-27,7.86512082308955e-25,50.8721758776992,"EPGN","255324"
"ENSG00000161249",-3.22166080393264,3.69810015847098,-11.57115438345,4.56692140978684e-27,9.3050225311573e-25,50.4641197671098,"DMKN","93099"
"ENSG00000168907",-3.94124685976952,-3.48937081545665,-11.5406323591685,5.97987634867905e-27,1.20992831454939e-24,50.4357356590133,"PLA2G4F","255189"
"ENSG00000196611",-3.20071261318482,1.78997314481885,-11.4737189258201,1.07843794484262e-26,2.16699089385755e-24,49.7339963959678,"MMP1","4312"
"ENSG00000163216",-4.37050526996659,-2.2264587093486,-11.4108485267865,1.8738452706417e-26,3.73947642502854e-24,49.3016347441964,"SPRR2D","6703"
"ENSG00000231645",-1.91950745388605,-5.89061658162054,-11.407883931352,1.92322980201968e-26,3.81191996677861e-24,49.277256829322,"KRT17P6","284196"
"ENSG00000268104",-3.46597402502327,-4.41701917845147,-11.3862862621285,2.32428817348456e-26,4.57570677180042e-24,49.097489482498,"SLC6A14","11254"
"ENSG00000163141",-2.2417308358139,-0.734968548171967,-11.364884506301,2.8036488930519e-26,5.48235665422551e-24,48.9025247942049,"BNIPL","149428"
"ENSG00000124107",-3.84654964962984,-0.879681349974726,-11.3520413276435,3.1372855539366e-26,6.09386345996644e-24,48.7748574570676,"SLPI","6590"
"ENSG00000104140",-2.8006803120731,-1.23699387112096,-11.3462543169329,3.30025321318267e-26,6.36795878273446e-24,48.7435108259004,"RHOV","171177"
"ENSG00000261068",-2.53699162329852,-3.38993591011127,-11.3454036642923,3.32490800207388e-26,6.37332365450163e-24,48.7456599328559,NA,NA
"ENSG00000186226",-2.59664468679532,-5.73111919470717,-11.3366777810747,3.58863795413072e-26,6.83389251186618e-24,48.6655356200318,"LCE1E","353135"
"ENSG00000131746",-3.28587414737356,-1.15280113177739,-11.2801280615529,5.88090826757783e-26,1.11263729405291e-23,48.1675417973194,"TNS4","84951"
"ENSG00000188910",-3.48512112956411,-2.38358294819828,-11.2737221456109,6.21884014128362e-26,1.16898146036413e-23,48.1256755955066,"GJB3","2707"
"ENSG00000126233",-3.71870014240158,-4.94407999589434,-11.2617488181843,6.90309679231168e-26,1.2892860778256e-23,48.0257171947699,"SLURP1","57152"
"ENSG00000185962",-2.87427881791703,-5.80675934448919,-11.2538362895753,7.39587176931016e-26,1.37252305650077e-23,47.9548341115035,"LCE3A","353142"
"ENSG00000084110",-2.95527438156735,-2.70888936976656,-11.2435245511395,8.09092645862462e-26,1.49200780568663e-23,47.8694159867094,"HAL","3034"
"ENSG00000165794",-3.02699748977347,-3.8287275394692,-11.2361491706484,8.62755155564501e-26,1.58095812657404e-23,47.8069765987779,"SLC39A2","29986"
"ENSG00000283992",-1.74528941398967,-6.22991663969324,-11.217163303499,1.01773994680736e-25,1.85330444313621e-23,47.6387013465338,"SLURP2","432355"
"ENSG00000167741",-3.43188957001555,-3.9414671306181,-11.1977296157591,1.20507092360983e-25,2.18080412610535e-23,47.4781117070193,"GGT6","124975"
"ENSG00000125813",-2.71016955232065,-4.10738273832121,-11.0834340679901,3.24488997753132e-25,5.83599471514521e-23,46.503164681561,"PAX1","5075"
"ENSG00000131737",-2.5564239178341,-5.33762093329196,-11.0760269055762,3.45938150053186e-25,6.18359137420223e-23,46.4386238191328,"KRT34","3885"
"ENSG00000172382",-1.64030165220072,0.850650545711753,-11.0464355928888,4.46635735627477e-25,7.9348651178306e-23,46.1382252891726,"PRSS27","83886"
"ENSG00000186844",-3.59593310938637,-5.054421583278,-11.0176599951499,5.72397605939983e-25,1.01075009979802e-22,45.9446432517896,"LCE1A","353131"
"ENSG00000163220",-2.84023077480396,3.99692684427086,-10.9884119033624,7.36303626870361e-25,1.292345932078e-22,45.4104657218546,"S100A9","6280"
"ENSG00000179477",-3.29979983693599,-3.18741046001427,-10.98638024811,7.49285858553418e-25,1.30725705238398e-22,45.6781748262184,"ALOX12B","242"
"ENSG00000204538",-2.78870218550582,-3.35788523831009,-10.9856431195661,7.54052149778366e-25,1.30774187118705e-22,45.6730988801022,"PSORS1C2","170680"
"ENSG00000167880",-3.55338681224242,-0.367820599044501,-10.9637127561267,9.1051219958066e-25,1.56974458266166e-22,45.4384802247727,"EVPL","2125"
"ENSG00000143320",-2.33903314460816,2.89079042271046,-10.9464826829856,1.05574290166702e-24,1.80941912841003e-22,45.1456869124311,"CRABP2","1382"
"ENSG00000174950",-2.93271592159436,-4.50270453050268,-10.9347160938041,1.16793605927069e-24,1.98999912414683e-22,45.243254906828,"CD164L2","388611"
"ENSG00000134765",-3.75476555390847,-4.23969764780708,-10.9319550960808,1.19593399802881e-24,2.02585656782369e-22,45.2195455039496,"DSC1","1823"
"ENSG00000184292",-2.99929955600953,0.362032181785942,-10.9242750040914,1.2773729022291e-24,2.15130270978885e-22,45.0882966851201,"TACSTD2","4070"
"ENSG00000275216",-2.68853682780455,-5.03628014490248,-10.9188337730648,1.33838547928952e-24,2.24110340945859e-22,45.1089641282137,NA,NA
"ENSG00000261706",-1.85296380578558,-5.68522756978878,-10.8659241762687,2.10539876406807e-24,3.48095928755051e-22,44.6624963187196,"LINC00165","727701"
"ENSG00000268307",-2.61699455328631,-4.66286453424365,-10.8657294541977,2.10890739619189e-24,3.48095928755051e-22,44.6620675471159,"LINC02560","110806301"
"ENSG00000103067",-2.54327666470976,-1.29427186934918,-10.8654104257925,2.11466843045181e-24,3.48095928755051e-22,44.6441014628603,"ESRP2","80004"
"ENSG00000248517",-2.10079676856079,-5.92356789442723,-10.8448237568798,2.52147477634831e-24,4.12728590357777e-22,44.4852194358901,NA,NA
"ENSG00000243550",-1.83976834131975,-6.05243293123919,-10.8127626968422,3.31511937351963e-24,5.39605128865184e-22,44.2161044309895,NA,NA
"ENSG00000271573",-1.77688394372935,-6.1389965141999,-10.7263313635707,6.91704470123585e-24,1.11963896897338e-21,43.4934789348289,NA,NA
"ENSG00000164687",-1.51179235351178,3.83852283956066,-10.7131432192872,7.73633199035018e-24,1.24533573961792e-21,43.128166249153,"FABP5","2171"
"ENSG00000164379",-2.91508207766846,-2.99614712978391,-10.6931234793431,9.16788326738476e-24,1.46766729054133e-21,43.2132114205683,"FOXQ1","94234"
"ENSG00000140254",-3.18121614511167,-2.25465246698076,-10.6831993220792,9.97222327090542e-24,1.58770872798415e-21,43.1232122564211,"DUOXA1","90527"
"ENSG00000188505",-3.23148258023265,0.155048719165573,-10.6824562189767,1.0035199387877e-23,1.58905200741948e-21,43.0551888366484,"NCCRP1","342897"
"ENSG00000170786",-3.37109170245335,-3.44635411040941,-10.6599970507999,1.21368913788078e-23,1.91146198493483e-21,42.9378031163689,"SDR16C5","195814"
"ENSG00000189433",-2.37826577274426,-5.40404334664574,-10.6445088196402,1.38356842917487e-23,2.16729299744296e-21,42.8129083611662,"GJB4","127534"
"ENSG00000184363",-3.347398273357,0.0706249993911745,-10.6206442094012,1.69267069935736e-23,2.63730767360834e-21,42.5397576787166,"PKP3","11187"
"ENSG00000052344",-3.15410328226142,-2.33688390129736,-10.6135346782515,1.7973797245385e-23,2.78555615181668e-21,42.5440296303064,"PRSS8","5652"
"ENSG00000156463",-3.02493310941323,-1.73371040727791,-10.6062402552666,1.91150286089649e-23,2.94674853730583e-21,42.4763673022798,"SH3RF2","153769"
"ENSG00000153802",-3.22346210327384,-4.01899181830926,-10.5730158742232,2.52939477998927e-23,3.87876033209302e-21,42.2177186875321,"TMPRSS11D","9407"
"ENSG00000188624",-2.60236456368284,-5.18229208040043,-10.5598715177735,2.82541159336612e-23,4.31001006200603e-21,42.1112631956558,"IGFL3","388555"
"ENSG00000166535",-3.45004171554516,-1.34540179347241,-10.5590743577494,2.84443244367791e-23,4.31642623328122e-21,42.0713855834172,"A2ML1","144568"
"ENSG00000253313",-2.48980219917696,-4.56494361572343,-10.5479143519441,3.12447001519992e-23,4.71681649548523e-21,42.0119348746408,"C1orf210","149466"
"ENSG00000143520",-3.88229482598618,-3.18309358326856,-10.5315886145235,3.58418003483724e-23,5.38292110799061e-21,41.8681903112538,"FLG2","388698"
"ENSG00000244617",-2.34123875539346,0.864171493714057,-10.5199865406825,3.95114619274226e-23,5.90362028060197e-21,41.6918402185918,"ASPRV1","151516"
"ENSG00000189051",-2.59948790760257,-4.55112374783562,-10.5081148484724,4.36528731209416e-23,6.48913322067222e-21,41.6831039828072,"RNF222","643904"
"ENSG00000205847",-1.79329754441273,-5.99486548265184,-10.487871080877,5.17329427257166e-23,7.65122344800244e-21,41.5172339897208,NA,NA
"ENSG00000166634",-2.81830928349067,-5.45751331062671,-10.4752817359931,5.74901423441864e-23,8.45178332676905e-21,41.4133307736542,"SERPINB12","89777"
"ENSG00000125850",-2.39544771906211,-4.9920217474212,-10.4747930791627,5.77260050119111e-23,8.45178332676905e-21,41.4091647800132,"OVOL2","58495"
"ENSG00000165953",-3.19982330438123,-3.73793672464928,-10.4285298440526,8.50158059384598e-23,1.23851026091148e-20,41.0245365927734,"SERPINA12","145264"
"ENSG00000010438",-3.2671334957975,-3.64058674627672,-10.3795444268768,1.27954931238972e-22,1.85477357043716e-20,40.621782387494,"PRSS3","5646"
"ENSG00000172782",-2.54325220289439,-5.11450397555575,-10.3673235614257,1.41670444049629e-22,2.04342082070792e-20,40.5270837053482,"FADS6","283985"
"ENSG00000100078",-3.03348805944138,-4.82557351637795,-10.3092351082053,2.29650217469838e-22,3.29610282571488e-20,40.0513425109063,"PLA2G3","50487"
"ENSG00000088386",-2.8334285846633,-3.76787476362287,-10.2954637946157,2.57455637947735e-22,3.6770722878653e-20,39.9360764402843,"SLC15A1","6564"
"ENSG00000155918",-2.52360882899887,-5.35008047692703,-10.2902479615235,2.68838618814321e-22,3.82091804769466e-20,39.8981041986594,"RAET1L","154064"
"ENSG00000108352",-1.26224440609774,2.64260332124086,-10.2711910797955,3.14843162988784e-22,4.45304388196175e-20,39.5622302289173,"RAPGEFL1","51195"
"ENSG00000147697",-2.41059373695816,-1.93383494575042,-10.261981399522,3.397986293966e-22,4.78278882420258e-20,39.6507337086317,"GSDMC","56169"
"ENSG00000167759",-3.46193920091736,-1.93725141750976,-10.2286123879984,4.47822262923572e-22,6.27295646756788e-20,39.3675964056971,"KLK13","26085"
"ENSG00000170423",-3.68791586289053,-3.70430294340346,-10.2271405708812,4.53302596577978e-22,6.31934184396937e-20,39.3765041015266,"KRT78","196374"
"ENSG00000285933",-2.31322937264837,-5.50070548938036,-10.2219064754787,4.73336948475462e-22,6.5672120622767e-20,39.3428721125748,NA,NA
"ENSG00000151715",-1.97075082099287,-1.24788615026713,-10.2114664189477,5.15961259872519e-22,7.12466695149086e-20,39.2330989194755,"TMEM45B","120224"
"ENSG00000171403",-2.81265082435628,-5.14620271678304,-10.1923994754334,6.03878053707651e-22,8.29933536454062e-20,39.1025165705467,"KRT9","3857"
"ENSG00000269855",-1.98527974164522,-5.78221292371377,-10.152061517946,8.41910547824132e-22,1.15163876626309e-19,38.7779389833829,"RNF225","646862"
"ENSG00000204021",-2.01805457386908,-5.89932698487009,-10.1478434197169,8.7164090461548e-22,1.18673501854564e-19,38.7439518981369,"LIPK","643414"
"ENSG00000197953",-2.58720877865001,-5.36655505840283,-10.1452608580058,8.90355644488675e-22,1.2065768398987e-19,38.7219330493638,"AADACL2","344752"
"ENSG00000127241",-2.43330822691433,-0.900583561765828,-10.1328582074254,9.85941986661926e-22,1.32992619089731e-19,38.5820239427707,"MASP1","5648"
"ENSG00000205488",-2.4577119381632,-4.37959837764366,-10.0976433373318,1.31650929673709e-21,1.76764123823649e-19,38.3354323169565,NA,NA
"ENSG00000121742",-4.19009578359581,-1.23625882104899,-10.0904226729546,1.39681919010393e-21,1.86686806985634e-19,38.2154999372708,"GJB6","10804"
